"source","target","eid","label","stars","votes.useful","votes.cool","votes.funny","date","review_id"
"8YtT16y0ns6bynQzcBZllw","C4GHQTB-G0R2Geov298GLw","736198","review","5","1","0","0","2014-02-17","I7xfh29gSnnnxJQIoQZLLw"
"iNMqtZNFyRieTVVRYvhQ2A","xgK6AAhJ-cYBUCSaLzgTuw","15850","review","3","0","0","0","2015-05-07","AmWf6AI7b64PzEFOyL97Jg"
"Z4GfHG6vAZ3qrzTauluT0g","cjD2yGRhT5yaSj_KP55Ptw","538163","review","4","0","0","0","2014-08-19","SOIA-n7p8R6a9fsg941OPg"
"Z4GfHG6vAZ3qrzTauluT0g","UrS9awRtye1YFlW5V1bWzw","798501","review","4","0","1","0","2013-07-25","ZJJcLjohLdHhboyQjEZGGg"
"Z4GfHG6vAZ3qrzTauluT0g","-vVQyTVHitF6TOHGijVXxQ","559860","review","1","0","0","0","2014-08-19","oWF58UX3Aa7I7WGNw5DgdQ"
"Z4GfHG6vAZ3qrzTauluT0g","wUALXOAurB8LfKZPhLfjZg","982165","review","2","0","0","0","2016-02-15","Od8pcRKV8I9bqOdQjaCDwQ"
"Z4GfHG6vAZ3qrzTauluT0g","2SwC8wqpZC4B9iFVTgYT9A","3100","review","4","0","0","0","2016-02-15","W0ZxS9Y4s3LqjXa70VhhJA"
"ldjaY7qtZ3k7vjbRm9hFLQ","ZcaR7xOJgzItSOJBGH-A_A","989483","review","1","1","1","0","2016-01-26","wJpDTn8WP_SbQ05VnEjs0A"
"Tu59ABGIAIGojDiM4JBF-A","UrS9awRtye1YFlW5V1bWzw","798543","review","5","0","0","0","2016-03-15","HAPLq9x7KsgVOltrs4FwSA"
"H8aeIBA4oYYNry0O93cnCw","WTSOPGECPOmq-PUxNiHptQ","943519","review","4","1","1","0","2014-05-03","SV7_RG3Xdm2juAC2wxDorQ"
"H8aeIBA4oYYNry0O93cnCw","wHi8ODv7TGmeUB02XoX-mA","8014","review","2","0","0","0","2013-06-20","SpzzwYAftlU68d5SFuABvg"
"Bu6-BMQ4lJYOlTtCi8nl4w","NeUf9FyCCIN4MEseNyqkXQ","7693","review","1","1","0","0","2014-07-28","Xmb64a6Ex49vKBQ43UMdoA"
"LeTYPXLCgYzA65EVAA82NA","UrS9awRtye1YFlW5V1bWzw","798478","review","4","0","0","0","2011-06-29","5Nxf0uNy6Od9gOlckzBAkQ"
"N-fh9DoFt_TJI349haanWw","UrS9awRtye1YFlW5V1bWzw","798535","review","3","0","0","0","2015-09-24","aoy-rUBjZt1YfpzEizfAPQ"
"2SKfXxiCfBBXxVcN2QZeEw","UrS9awRtye1YFlW5V1bWzw","798528","review","1","1","0","0","2015-05-19","pfbj_xAm9HlfBt546dDLeQ"
"Gb6ZL9RVCu8ziofOMi07mA","UrS9awRtye1YFlW5V1bWzw","798532","review","5","0","0","0","2015-07-22","Hbz01GBhTLMuC8FhjVyuEQ"
"sp4wcaQ3ZgTcQ5x0jfLTDw","9SPwF-vRgtuHxciFxv5YLA","14477","review","1","0","0","0","2016-02-15","DnlPqnDdrz-acIu_GBtvKw"
"OTl3fCGhNgD1F1fqtzRCfA","1zKH87sjLpRr8XDKmk7j1g","943362","review","4","0","0","0","2016-05-24","74fgfu814oNwXPWGKQ4d4w"
"7VqX9iVjskGnUNeYA6zLjQ","UrS9awRtye1YFlW5V1bWzw","798510","review","5","0","0","0","2014-07-02","ApnYEW0Li0em3nkcVm4GZg"
"RUzgukpOdXieKA6BaLnCfQ","sxeuOMBRllOHXJTaUlI9kQ","12781","review","3","0","0","0","2013-02-26","LkhY2JnodsJKmQnKJ6598w"
"4sP4SrDugKGSEgmuMgLVYw","UrS9awRtye1YFlW5V1bWzw","798463","review","5","0","0","0","2009-03-23","a4w12b9XtDoeZdpDUY2yRA"
"wcxEz9R_dkyrBjpzRRM5mQ","UrS9awRtye1YFlW5V1bWzw","798502","review","4","1","0","0","2013-08-30","KZc6dSdSpmnnh-V1_RIibw"
"mQyCTaOX-6pkDVOeG1u_xA","C4GHQTB-G0R2Geov298GLw","736185","review","5","0","0","0","2013-12-30","IHrhWx4DnpX5y4Nxb4P7pQ"
"iyAW5YlQu7CaC2Bpnp336Q","UrS9awRtye1YFlW5V1bWzw","798498","review","5","0","1","0","2013-06-16","AxKkfdkwn3S5M6KatOEucQ"
"u9CfVVlqgLmeNA3a1pxFIg","UrS9awRtye1YFlW5V1bWzw","798470","review","3","0","0","0","2010-09-06","jovTUvoXNFQTFDTdfXe65Q"
"XFlqyehEyCTLAovpgDyTCg","UrS9awRtye1YFlW5V1bWzw","798473","review","4","1","0","0","2010-11-11","Ee39-xMFWS9KsUSJZZh3pg"
"IYpOp3HqkFWl6gI-Cw6Zzw","UrS9awRtye1YFlW5V1bWzw","798505","review","3","0","0","0","2014-02-15","WtIzEmhZyI2auD_zujjqsA"
"k461UBRSR6sfR1hjj9gmjQ","1zKH87sjLpRr8XDKmk7j1g","943295","review","4","0","0","0","2012-01-06","NbpNaTVTWHB_wCHxPlsRAg"
"k461UBRSR6sfR1hjj9gmjQ","5IbZ0LjSydLAfB9NOyYOIQ","274438","review","4","2","0","0","2011-02-14","awhGsZiBMwmvuS1N16GZ2g"
"k461UBRSR6sfR1hjj9gmjQ","ezi5Nz0gT5lk0nW1KTiYnw","792624","review","2","0","0","0","2011-08-13","BHRHT9Ee_EljivTOZ0V-tg"
"RAaAUXkEnNOY--4ECVM8Xg","ezi5Nz0gT5lk0nW1KTiYnw","792686","review","2","0","0","0","2014-12-14","hA3E7BuATHmJxH_M97GPjw"
"bS-un33kyn3f5TJAPe7RDQ","ezi5Nz0gT5lk0nW1KTiYnw","792704","review","4","1","0","0","2015-08-15","V781ysjx_8_lLEiEav52aQ"
"GPLqDLsooWAh2bFeS32YJw","ezi5Nz0gT5lk0nW1KTiYnw","792657","review","1","1","0","0","2013-02-16","Uflx073xvFbNazZeDuctXQ"
"yBvRBHcdzmSbk0KogHz3RQ","ezi5Nz0gT5lk0nW1KTiYnw","792651","review","3","0","0","0","2012-11-14","GYM1DxVGnnWsP5gpvJVqkg"
"3JQZcg3Vxi_F_WYEySBJIA","cjD2yGRhT5yaSj_KP55Ptw","538272","review","3","1","0","0","2015-09-20","hACp9Tzq0IJk8Jk_BtYgSQ"
"3JQZcg3Vxi_F_WYEySBJIA","ezi5Nz0gT5lk0nW1KTiYnw","792696","review","2","1","0","0","2015-06-27","sxrknSyizZJlt9TLo9jyIw"
"n_FSBid6Y2I5mpAbqNVI4g","TRLMm_deLvlPNmGNqRxcow","537367","review","3","1","0","0","2014-12-28","xBwtTeJ_rprkfWvhBtwpdg"
"n_FSBid6Y2I5mpAbqNVI4g","s5ZdjjFX3CS2uS6_oVH7CQ","560373","review","3","0","0","0","2014-12-28","85mIS0OBVMuyRDi37DI6YQ"
"n_FSBid6Y2I5mpAbqNVI4g","bwu0cUZfksuu-uzTPrrl2A","273695","review","4","0","0","0","2014-12-28","HIgBQwvsLwA1Qx9JYc40yQ"
"n_FSBid6Y2I5mpAbqNVI4g","IxQ1ATP_Wg_QujO9nywzcQ","4119","review","3","0","0","0","2014-12-28","xMpMvkaRzgFrIK2J2SGGOg"
"tOXKvvTPEAx1SkgWygkLRA","ezi5Nz0gT5lk0nW1KTiYnw","792684","review","4","0","0","0","2014-10-28","ySN4S-xGIH8qRq-R9fk9cQ"
"9pcBO2fp2sA2AZhIBJDu4g","-vVQyTVHitF6TOHGijVXxQ","559912","review","3","1","2","1","2015-02-17","If3eCFhLugtIVY42H1kcbw"
"9pcBO2fp2sA2AZhIBJDu4g","ezi5Nz0gT5lk0nW1KTiYnw","792706","review","2","1","1","1","2015-09-12","3QC4O4UK-UcNbU2Kb_Wq1w"
"DM0YNmkDjdmC1jvGvZq4VA","2-T_D2lIL5Ub2G_U2crtrQ","932825","review","5","1","0","0","2013-06-20","936_Mw7LDIZ3bYqmX7mp3A"
"DM0YNmkDjdmC1jvGvZq4VA","dxCqGkhtXq-9fYEsX7Mf6Q","11783","review","4","0","0","0","2013-06-19","jzj32ebsCeN1jy6C8gkIew"
"DM0YNmkDjdmC1jvGvZq4VA","RhOTBt7ISr2rhXisSMLTSw","560551","review","4","0","0","0","2013-06-16","3r3YFiltoUFK5Y5dGLWaIw"
"DM0YNmkDjdmC1jvGvZq4VA","3WgM6mvYrPDxGJ5fADSkUw","279717","review","3","0","0","0","2013-06-16","ydbO5O8DRLpXIH649Dak3w"
"DM0YNmkDjdmC1jvGvZq4VA","xgK6AAhJ-cYBUCSaLzgTuw","15778","review","4","1","1","0","2013-06-17","vHaxUaA_ZrSOYVz9CtGLhg"
"DM0YNmkDjdmC1jvGvZq4VA","Z94doPdgyDOgjtYUVRBNjQ","281856","review","5","3","2","0","2013-06-29","q734gJ5UwtdBP5FjB_bqSw"
"HR0uzOE622-GKbff1BAxTA","ezi5Nz0gT5lk0nW1KTiYnw","792671","review","4","0","0","0","2014-01-20","hsP8gMmrXukayVILytmdiw"
"HlObaDisn37t0MjcWgP6nA","ezi5Nz0gT5lk0nW1KTiYnw","792669","review","3","1","0","0","2014-01-11","Fnm0vlrrkv3_sJLgWoMHow"
"G6bUWeOIUr-_dDvu7LvUgw","ezi5Nz0gT5lk0nW1KTiYnw","792715","review","2","0","0","0","2015-12-15","kiroIsMMNvRw3smNwqryiA"
"NyEeDEZvqbDKjfG12lrjVw","ezi5Nz0gT5lk0nW1KTiYnw","792662","review","4","0","0","0","2013-05-01","Fpl97zHQbveVa64PRJv6Hg"
"IxP7jUsQox4FJyKenednxA","s5ZdjjFX3CS2uS6_oVH7CQ","560362","review","3","1","1","0","2014-08-31","bCsJfvAr27vZKisYwceREA"
"IxP7jUsQox4FJyKenednxA","RhOTBt7ISr2rhXisSMLTSw","560575","review","5","0","0","0","2014-04-06","ryxUr9EDwBQ97LWpp8q8bg"
"2V9Xn8GfW5Bmx68pu-57Zw","ezi5Nz0gT5lk0nW1KTiYnw","792597","review","2","0","0","0","2009-03-08","IQLGXs1wqq1pN2rd_3UZrg"
"L9vxJmFcK8_oETso3fVXAA","KtJfS8l8X_ZtoTOHr4sQ9g","712598","review","5","0","0","0","2012-05-07","48q1iumo3usB_exH5O3ziA"
"IkC2BKzADqgPlvaac5gRHg","SDwYQ6eSu1htn8vHWv128g","82053","review","4","0","1","0","2013-12-27","WyH9djtMMLsR_U63U959Zw"
"IkC2BKzADqgPlvaac5gRHg","yJMLD-6AggZNdC-GonVBsA","799226","review","5","0","0","0","2013-06-04","vDElrBsd0FK5H3kcDH1rtg"
"IkC2BKzADqgPlvaac5gRHg","1NZLxU5WvB5roPFzneAlLw","543356","review","3","1","0","0","2011-12-05","Rvo3n-_icBUJLiafI5DbAQ"
"IkC2BKzADqgPlvaac5gRHg","05tazaFQt1EnQ_Gk_1AFyg","920021","review","4","0","1","0","2014-03-17","_eI868tXZ3vijgEjpwdL9g"
"IkC2BKzADqgPlvaac5gRHg","LzpR_jE6VIutJ08s2cdRrw","66126","review","1","2","1","0","2012-02-15","t6Vxd7SDuMmVMWHkP3Eo_Q"
"IkC2BKzADqgPlvaac5gRHg","xyTJYlbE_MLouK6rCou6zg","554892","review","4","0","0","0","2009-09-15","hkwlYbtFIQD8Qfm4gH1M8w"
"IkC2BKzADqgPlvaac5gRHg","E2F25cRcYf_bWtvbCht0EQ","978926","review","5","4","3","0","2015-01-19","PmdOAFnaKm4cgspAY7Pd6A"
"IkC2BKzADqgPlvaac5gRHg","-vVQyTVHitF6TOHGijVXxQ","559556","review","3","1","1","0","2009-01-05","BemFX7WKVh1TpkC1mht0lQ"
"IkC2BKzADqgPlvaac5gRHg","6-rJjW6ITl5o_FliiNgZRA","13486","review","5","1","0","0","2009-01-05","owHQo5FgZNs0dVkfsW0PtQ"
"IkC2BKzADqgPlvaac5gRHg","Q4ULAiIE2qCA4RYplCTrUQ","560967","review","4","0","1","0","2009-01-05","wYYKuzCAgN45SYo6gBpvAA"
"IkC2BKzADqgPlvaac5gRHg","3oZcTGb_oDHGwZFiP-7kxQ","666569","review","4","0","0","0","2014-06-11","vG2U3yI0Q8o4i722Ph-bHg"
"IkC2BKzADqgPlvaac5gRHg","EKzMHI1tip8rC1-ZAy64yg","410280","review","3","1","1","0","2015-11-24","JMRqHajbjSC2bnKfRCZcXA"
"IkC2BKzADqgPlvaac5gRHg","kFVapB4z_5VoOnYazF_ERA","567439","review","5","0","0","1","2013-10-15","7-oiDkMXw3OcclplXDWUxQ"
"IkC2BKzADqgPlvaac5gRHg","xWlCgISVtozxCztPA4nGaQ","367871","review","3","1","1","2","2014-01-27","jm0Qqf7CWKNnkM9oPvPoxQ"
"IkC2BKzADqgPlvaac5gRHg","iNT6pcUugoXsDlZgRTyhtw","411940","review","3","0","0","1","2015-11-24","Ka9C4swxI2zZfaswCAwjBQ"
"uO8w7OScLRDIGjjjPPG5sQ","ezi5Nz0gT5lk0nW1KTiYnw","792680","review","4","0","0","0","2014-08-02","42qlxXr0LW6ODqPZMqogyg"
"ujVsyVRtgN1EiZd9mzA8TA","ezi5Nz0gT5lk0nW1KTiYnw","792659","review","4","2","1","1","2013-02-27","Z34HdAzaHjxrCY4ZRUe-ZA"
"EKZqeVh29CPnxNpajWpBAQ","ezi5Nz0gT5lk0nW1KTiYnw","792620","review","2","2","0","1","2011-07-11","EyRE23F4qCDFAPYPWGbQJw"
"e0bsSG9J676EgrL8m8tMJA","ezi5Nz0gT5lk0nW1KTiYnw","792660","review","4","1","1","0","2013-04-08","tuUXSGo9ifyFenWsLHfDgg"
"Wm-OQDtYOLrItSGT7R3kQw","ezi5Nz0gT5lk0nW1KTiYnw","792663","review","5","0","0","0","2013-05-28","PiaNskrN4NxVNpYZ9iHXow"
"Ggi3a0Tw-tiggV2piJ3d8w","ezi5Nz0gT5lk0nW1KTiYnw","792666","review","5","0","0","0","2013-10-05","uCd1cCEudUHaFchZAweVWg"
"gVjmqzlBzf7fi7wXA0inww","c4AWh6H_hI6FkiWAmdrQvQ","279569","review","4","0","0","2","2011-10-25","iEBAY39yBDyybvFTdnP_mQ"
"Su-uY9_f_EiKkm5WaTdPpA","ezi5Nz0gT5lk0nW1KTiYnw","792691","review","1","0","0","0","2015-03-20","jOIHY-a6Qw8HXQY_YUrqEg"
"gU2jnMzgq5Viw3i7oIPR1w","YeiH-kbGrwmIJlauSP_-dA","786683","review","5","0","0","0","2015-07-24","Mnn_yfdEseHmYzjYDCUAIA"
"WBJGnHDEYC7czHdPifVeFg","ezi5Nz0gT5lk0nW1KTiYnw","792711","review","1","0","0","0","2015-11-22","0KLyKzxkBssH-rZIUV-GYA"
"o21xT_ZLszY3CYKpJ2vltQ","Z94doPdgyDOgjtYUVRBNjQ","281847","review","3","0","0","1","2013-02-19","tgS9J00N1fu42I0-b2LePg"
"o21xT_ZLszY3CYKpJ2vltQ","v7e-GIGgEIFANhHsywlhrw","992299","review","4","2","2","1","2013-02-19","wEWjXben_6y-I2_yF8hWXg"
"y83xy4DSky4Ya1D1C7fV9g","ezi5Nz0gT5lk0nW1KTiYnw","792672","review","2","0","0","0","2014-02-15","W0ryA1e7jmwKNcTvCj3y3A"
"b1q0WX6xEdnB8wzKe7XV7Q","uC8nWYLTBtIc9p6JrcvgkQ","559516","review","1","0","0","0","2015-07-12","Zp6vulNKekMdM5knkODN5g"
"d4oN1DcLapuDZyeST8zaAQ","ezi5Nz0gT5lk0nW1KTiYnw","792693","review","4","0","0","0","2015-04-01","aq-L3NC6lN3OlwamHB_lyg"
"PZWd_Bot1H13FGZNEj9wmw","uC8nWYLTBtIc9p6JrcvgkQ","559517","review","5","0","0","0","2015-07-26","9ZnCPq1-RGUSefOi02b5ww"
"PZWd_Bot1H13FGZNEj9wmw","WTSOPGECPOmq-PUxNiHptQ","943585","review","3","0","0","0","2015-05-24","kNordnjrCo_qSIheSCYfbQ"
"ydH2NchkJLrefpB1i8FVlg","9ylfrWjdX6CltGs_Qcv7Ng","749255","review","5","0","0","0","2013-08-05","B2hOP7Asi_rUO_axlXsjWA"
"ydH2NchkJLrefpB1i8FVlg","YeiH-kbGrwmIJlauSP_-dA","786615","review","4","0","0","0","2012-12-27","N8Xt2hPfiqHg_4ty8JmEKQ"
"wtQsINapBJLhtfIe2xecpw","YeiH-kbGrwmIJlauSP_-dA","786607","review","2","0","1","0","2012-05-15","f8ZOZVqTgw-WYTn2GCs9eA"
"wtQsINapBJLhtfIe2xecpw","-a22bjfNCVL0gvKpd6RakA","951455","review","4","0","0","0","2012-05-22","LY0uq5ctYx4e7zDHSKLNbg"
"F1hu576sX4k4X5hHBQ-u9A","YeiH-kbGrwmIJlauSP_-dA","786665","review","1","0","0","0","2014-10-31","AgNQgAW162uP4xFw4qeF7g"
"_8rjlYwThqQo7stozZy98Q","VLXFrRkD7g2eLjloFQcKfg","275693","review","5","1","0","0","2015-11-18","qHbBi7HfoljM39AtvW97IQ"
"UYXv4QExxThLSRwPv5C23w","_KvGddVMM3d2f7NEa_eOtA","941836","review","4","2","0","0","2011-07-21","MkOTbgvc4cRkM0b4QZAK4Q"
"iLrk3F7TBNGTTpwXUq1-Sg","YeiH-kbGrwmIJlauSP_-dA","786706","review","5","0","0","0","2016-03-24","OFYV4ziBPTktkgqu-EMOrw"
"tJa84B6LLTzH9n9wK5ZJRQ","YeiH-kbGrwmIJlauSP_-dA","786700","review","5","0","0","0","2016-02-14","JzD-llzhGMCXcLLi_EfOfA"
"tJa84B6LLTzH9n9wK5ZJRQ","C4GHQTB-G0R2Geov298GLw","736279","review","5","0","0","0","2015-02-26","Sq5CbENIkEWyDD3Zp0xe5g"
"1vmgufzaz9VNA19dqKSFqg","YeiH-kbGrwmIJlauSP_-dA","786658","review","4","1","0","0","2014-09-17","TI7f1dRbgMfXcr7JPTRVCw"
"uoQYEcaMhA53CAv5dwljkA","YeiH-kbGrwmIJlauSP_-dA","786629","review","2","0","0","1","2013-07-22","q_LFBq2kXsAoOlEDeF2rfw"
"uoQYEcaMhA53CAv5dwljkA","YeiH-kbGrwmIJlauSP_-dA","786636","review","4","1","1","0","2013-12-04","Dn0rg7QdtJM0PoZeCZlSUw"
"3J2ht6P9l_SGiB2xTLgGEg","vvPzcOhbQn5fLQUAIxcP6A","537758","review","3","0","0","0","2014-10-27","sBxa9J1FIgNHiZ2OPZCO4g"
"3J2ht6P9l_SGiB2xTLgGEg","9oImwXLAn-DFppBrfbmkLg","277962","review","5","1","0","0","2014-10-27","0NQpOhhmwH9jHQJMMUrchA"
"3J2ht6P9l_SGiB2xTLgGEg","YeiH-kbGrwmIJlauSP_-dA","786667","review","4","0","0","0","2014-11-17","mtCwYN0VhTHM8m5lhMuM4w"
"D33CVs_afBt1oivjWHlySg","--UE_y6auTgq3FXlvUMkbw","11927","review","3","0","0","0","2012-09-04","ZvD6x9ltWo0CJFg2qE8YIA"
"D33CVs_afBt1oivjWHlySg","oN552ZjtfJWV7CMtftGrfA","279298","review","5","0","0","0","2011-05-21","1Mn9fv5nMy0Pe4h2LEUOVg"
"D33CVs_afBt1oivjWHlySg","rPwuIBv_mz1O_yI5R-VJ7Q","281611","review","5","0","0","0","2012-09-04","3zIVv-jMHIGUq9uH6suh2g"
"-XOM2RFAMn9NJimXdtIK-w","U3AUN4Azkm76qsEaWqOCEw","989194","review","5","1","0","0","2015-02-15","JSndvMam12M0hciPNd5QPA"
"c72AEKc6ZKQ8O87qNk5lTg","YeiH-kbGrwmIJlauSP_-dA","786692","review","1","0","0","0","2015-12-01","G1vAH90ltcVVcs-Fqy_-bA"
"Busd-EqlahjpSm_yK0RPAA","YeiH-kbGrwmIJlauSP_-dA","786678","review","5","0","0","0","2015-05-16","brIXA2Y0QwyAs6dTijq4aw"
"2hS0xoMJb9SKAI5t28uI_w","YeiH-kbGrwmIJlauSP_-dA","786711","review","5","0","0","0","2016-04-29","3hmOnZ6OyTzQ0xzbgzkIlg"
"Iq4beW4vsrvYk2lqKpimtQ","YeiH-kbGrwmIJlauSP_-dA","786712","review","5","0","0","0","2016-05-07","OCLVpI7pMzFvy57zITw1Dg"
"Iq4beW4vsrvYk2lqKpimtQ","hW0Ne_HTHEAgGF1rAdmR-g","102311","review","4","1","0","0","2012-05-28","PSCXt9QGudUb-JgOYusSsQ"
"Tq-e01odSW-Q0cI1UfBWbQ","YeiH-kbGrwmIJlauSP_-dA","786672","review","4","0","0","0","2015-02-10","ZCnkD3xWnvTXub2jjjKeQQ"
"7Q-sN9Nk59A979inKQyfiA","Z94doPdgyDOgjtYUVRBNjQ","281845","review","1","1","0","0","2012-11-11","wp7mSVzPl0aUj9zlG0CDXA"
"35N2gJW_xGvG5Yup_EHmwQ","YeiH-kbGrwmIJlauSP_-dA","786682","review","4","0","0","0","2015-07-22","FR3OaaMzg0QXfmewj7FL8Q"
"hSHOHw3BTB5PCAY5x0JN8A","YeiH-kbGrwmIJlauSP_-dA","786674","review","5","0","0","0","2015-02-20","-ebCWFlxiiruyXvy-FLDXA"
"mE2LGb0u1faFoig84olBxg","cjD2yGRhT5yaSj_KP55Ptw","538264","review","3","0","0","0","2015-08-10","80hrYdX1VBfvQsrc9H3aAA"
"mE2LGb0u1faFoig84olBxg","Q4ULAiIE2qCA4RYplCTrUQ","561613","review","1","2","1","1","2015-08-10","Do_2ZjHE5AEzimP2GYxArQ"
"Qi8cNa6qrcI2CEwy8xvuvA","Ca-003BAqWW-IEsFvjlY9g","280975","review","4","0","0","0","2013-09-25","_Mh8qsIRT3NYSKxsHBKHXA"
"W9XXoZWnmzW0SD2wN-vAnw","YeiH-kbGrwmIJlauSP_-dA","786611","review","5","0","0","0","2012-10-01","pxa0l-iIZ4O3f8WHEAktWA"
"ymHdj6yTGRalK7KpXnQ4rw","Dq6g0ubf267tWRU4BSk44A","278996","review","1","0","0","0","2014-02-01","FUswe7CSl4rXXOULQNkNBw"
"ABBm-AOtEVM1T0vEYukTEw","YeiH-kbGrwmIJlauSP_-dA","786589","review","4","0","0","0","2010-12-24","ONT0kBSLzjINyy9dBOnrFQ"
"JQETNl8nh7Z9HTa86oXmXw","YeiH-kbGrwmIJlauSP_-dA","786686","review","1","1","0","0","2015-08-07","RNd8hydfTUiIw0T8GOjOfA"
"yVShFiZ9Pb1cZhGhn9k4yQ","IxQ1ATP_Wg_QujO9nywzcQ","4143","review","1","0","0","0","2015-11-23","nPsj4vvWLWbks_5Ckh3y7g"
"zoUPoAPQV7Qy0BFFpCqsRA","P0kIWqaoOjIJEtJBydFvoA","277012","review","4","2","2","4","2012-04-18","fkYkFwSqHZIRfDR3Pz3FRw"
"zoUPoAPQV7Qy0BFFpCqsRA","mtchqm9cDlMewP8A_enSzg","642301","review","5","0","0","0","2012-02-13","MOR4X1q-vBmob7EiZ48vCg"
"zoUPoAPQV7Qy0BFFpCqsRA","ifVVRWX3oEe2tPAcBLPrRw","945918","review","4","0","0","0","2012-02-13","tfvUk4uUcHWPKlPrWofASQ"
"zoUPoAPQV7Qy0BFFpCqsRA","bwu0cUZfksuu-uzTPrrl2A","273466","review","4","2","3","2","2012-02-13","aa8D2A0yX1BT3Po9dSJGHQ"
"zoUPoAPQV7Qy0BFFpCqsRA","ZcaR7xOJgzItSOJBGH-A_A","989425","review","4","0","0","0","2012-02-12","DPo7z0WYGojgUVLuSEta5w"
"zoUPoAPQV7Qy0BFFpCqsRA","TxKmAsKQjND5vbhBdUSyIA","16182","review","4","0","0","0","2011-08-25","C46iwjZUwqm0koXZe_2XcA"
"zoUPoAPQV7Qy0BFFpCqsRA","6LM_Klmp3hOP0JmsMCKRqQ","600933","review","3","0","0","1","2011-01-12","avVRMsuEzulDj1hhnbuwcQ"
"z1VgioUqoa9fN76fbDhd8Q","-b9ZUSmcsGxutDSW1DIbdA","784516","review","4","0","0","0","2010-12-02","j4CU3sFZpAEJNufHaHK_MQ"
"P43TNIgJ3eveAPTyB9dXWw","vgXE1I7c9ElcfYyZfQiN1Q","12097","review","3","0","0","0","2010-07-03","Mj3vsrCVMT5SSzXa3_23zA"
"P43TNIgJ3eveAPTyB9dXWw","DQf154I5lrbJ_d_pSkiGJg","644729","review","4","0","0","0","2010-06-24","G-J9-IRuWmrPCel_sWle2g"
"P43TNIgJ3eveAPTyB9dXWw","-vVQyTVHitF6TOHGijVXxQ","559606","review","4","1","1","1","2010-07-03","umefGD26AlDBAQbzrFzh9g"
"P43TNIgJ3eveAPTyB9dXWw","s5ZdjjFX3CS2uS6_oVH7CQ","560270","review","3","0","0","0","2010-06-24","0IjFAsnu57o1YDCgZvsRKA"
"P43TNIgJ3eveAPTyB9dXWw","9SPwF-vRgtuHxciFxv5YLA","14321","review","4","0","0","0","2010-06-24","E90LvhXnU8ChdAM0rWqadA"
"P43TNIgJ3eveAPTyB9dXWw","rgmptwPbBH1wLpiBHcbIhA","14672","review","3","1","0","0","2010-06-24","J1O_zqv3OPn5iAdYPANOgw"
"P43TNIgJ3eveAPTyB9dXWw","1JcoUEPkcGQtCEed-OdezQ","945676","review","2","1","0","3","2010-07-03","_c5ktXejNYnRHuSEllRViw"
"P43TNIgJ3eveAPTyB9dXWw","rellBaGc6G4mgcqSACGL5w","274535","review","4","0","0","0","2010-06-24","Reu_o-ydDDQzVMJEzPyK_w"
"P43TNIgJ3eveAPTyB9dXWw","Z94doPdgyDOgjtYUVRBNjQ","281800","review","1","2","0","0","2010-06-24","5VAkZrkNiQWG-cCYbvF-mg"
"xZQjzMT6NfQnwZIo0ifmDA","2Igiyhi82R8_QaaPplRmCw","5571","review","5","0","0","0","2015-11-06","rAxgGe-YZb-V86YG0cJd7w"
"ybpPT7jK4uI3qxOATuzZHw","-b9ZUSmcsGxutDSW1DIbdA","784742","review","3","0","0","0","2016-04-23","rkQ58o7UxpZ7_BQ60IPv5A"
"Bhxh1smcdJFN3l80QREF3A","gr6AoBJ5MEkZynXP_MHs1w","284222","review","4","0","0","0","2012-05-31","63ayM9-VXQ1VpEJU6F2Elg"
"Bhxh1smcdJFN3l80QREF3A","Q4ULAiIE2qCA4RYplCTrUQ","561193","review","4","1","1","0","2012-05-31","tbILgrRcS8rD_t0aSYBEGw"
"EDaMaFlqrgp4ldgbpbatDg","-b9ZUSmcsGxutDSW1DIbdA","784615","review","5","0","0","0","2013-08-30","fbRyg5gJsAH1e5t_QDMeBg"
"z7s1fMnCSruXCXOxNyryfg","-b9ZUSmcsGxutDSW1DIbdA","784574","review","2","0","0","0","2012-07-06","d80bWH8zh2UI7v8cObc74g"
"Ok3gtOMPTiKJ7KxUI5wsYQ","0ayh3LxJwSbJEOlBCx9APA","727314","review","4","0","0","0","2015-03-25","ml7gmaAPz4QIn_TFgHQPuw"
"Ok3gtOMPTiKJ7KxUI5wsYQ","GM4-aWjgQjxN8sOwff7Ufw","736513","review","2","0","0","0","2015-02-17","dMZ7rRiTYbaTRJ_I4BGAEA"
"DChUQFCVN4NXcbpBeC7T0Q","-b9ZUSmcsGxutDSW1DIbdA","784726","review","1","0","0","0","2015-10-27","Ryfuo0C-Lj3nWTA__Ml8xg"
"chI2p-ROg2tXI2-tT2_G2A","R8VwdLyvsp9iybNqRvm94g","80878","review","4","2","1","0","2012-04-29","FD5rZiD1Jvxk2GWApXSuYw"
"chI2p-ROg2tXI2-tT2_G2A","e9JhcYEgNbRL8i8CTdQO2w","832774","review","5","0","1","0","2012-02-21","lWYNmXnUYtFo7AQKZZvJqg"
"chI2p-ROg2tXI2-tT2_G2A","VVeogjZya58oiTxK7qUjAQ","541010","review","3","1","0","0","2011-10-29","_TcupAaojeOrA3GRJTnjsg"
"chI2p-ROg2tXI2-tT2_G2A","_KvGddVMM3d2f7NEa_eOtA","941840","review","4","2","1","1","2011-09-29","V8SDcxgwv3Gq6dlayx8dkg"
